status,updated,from_status,reporter,when,days_in_from_status,who,to_status,assignee,key,description_length,summary_length,days_in_current_status,days_since_open,project,created,transition,resolutiondate,comment_count,priority,vote_count,issue_type,watch_count,resolution
Closed,2011-10-07T20:23:20.241+0000,Resolved,cutting,2011-10-07T20:23:20.241+0000,0.037857512,cutting,Closed,NA,AVRO-909,541,92,2392.45005,1.979749664,AVRO,2011-10-05T20:52:29.870+0000,Resolved to Closed,2011-10-07T19:28:49.301+0000,1,Major,0,Sub-task,0,Won't Fix
Closed,2011-03-12T00:32:46.410+0000,NA,scott_carey,2011-01-18T20:48:36.562+0000,NA,scott_carey,Open,scott_carey,AVRO-737,428,54,2602.27683,NA,AVRO,2011-01-18T20:48:36.562+0000,Non-existent to Open,2011-01-28T01:05:59.708+0000,28,Major,0,Sub-task,0,Fixed
Closed,2011-03-12T00:32:46.410+0000,Open,scott_carey,2011-01-22T19:10:21.315+0000,3.931767975,scott_carey,Patch Available,scott_carey,AVRO-737,428,54,2602.27683,3.931767975,AVRO,2011-01-18T20:48:36.562+0000,Open to Patch Available,2011-01-28T01:05:59.708+0000,28,Major,0,Sub-task,0,Fixed
Closed,2011-03-12T00:32:46.410+0000,Patch Available,scott_carey,2011-01-28T01:05:59.708+0000,5.246972141,scott_carey,Resolved,scott_carey,AVRO-737,428,54,2602.27683,9.178740116,AVRO,2011-01-18T20:48:36.562+0000,Patch Available to Resolved,2011-01-28T01:05:59.708+0000,28,Major,0,Sub-task,0,Fixed
Closed,2011-03-12T00:32:46.410+0000,Resolved,scott_carey,2011-03-12T00:32:46.411+0000,42.97692943,cutting,Closed,scott_carey,AVRO-737,428,54,2602.27683,52.15566955,AVRO,2011-01-18T20:48:36.562+0000,Resolved to Closed,2011-01-28T01:05:59.708+0000,28,Major,0,Sub-task,0,Fixed
Closed,2011-03-12T00:32:44.471+0000,NA,cutting,2010-10-06T20:15:04.150+0000,NA,cutting,Open,cutting,AVRO-678,72,31,2602.276853,NA,AVRO,2010-10-06T20:15:04.150+0000,Non-existent to Open,2010-10-22T22:19:04.864+0000,3,Major,0,Sub-task,0,Fixed
Closed,2011-03-12T00:32:44.471+0000,Open,cutting,2010-10-06T20:21:52.491+0000,0.004726169,cutting,Patch Available,cutting,AVRO-678,72,31,2602.276853,0.004726169,AVRO,2010-10-06T20:15:04.150+0000,Open to Patch Available,2010-10-22T22:19:04.864+0000,3,Major,0,Sub-task,0,Fixed
Closed,2011-03-12T00:32:44.471+0000,Patch Available,cutting,2010-10-22T22:19:04.864+0000,16.08139321,cutting,Resolved,cutting,AVRO-678,72,31,2602.276853,16.08611938,AVRO,2010-10-06T20:15:04.150+0000,Patch Available to Resolved,2010-10-22T22:19:04.864+0000,3,Major,0,Sub-task,0,Fixed
Closed,2011-03-12T00:32:44.471+0000,Resolved,cutting,2011-03-12T00:32:44.472+0000,140.0928195,cutting,Closed,cutting,AVRO-678,72,31,2602.276853,156.1789389,AVRO,2010-10-06T20:15:04.150+0000,Resolved to Closed,2010-10-22T22:19:04.864+0000,3,Major,0,Sub-task,0,Fixed
Closed,2010-10-14T19:06:50.624+0000,NA,pwendell,2010-08-26T23:19:35.753+0000,NA,pwendell,Open,pwendell,AVRO-636,NA,39,2750.503171,NA,AVRO,2010-08-26T23:19:35.753+0000,Non-existent to Open,2010-08-27T23:34:55.463+0000,8,Major,0,Sub-task,0,Fixed
